,r_AA,r_CAA,r_AA_mean_portfolio,r_equal_weights_portfolio
585,1.0125095617021946,1.00910683230778,1.0115038439545283,1.0012184664780586
590,1.0109278530845327,1.0092015295410066,1.0101833745658286,1.0012184664780586
595,1.0083203553953557,1.0084968448206422,1.0079717589523234,1.0012184664780586
600,1.008715324468866,1.0088315063247342,1.007983025083139,1.0012184664780586
605,1.0088243460071733,1.007115567310734,1.01020407081346,1.0012184664780586
610,1.0090127406043885,1.007230055433174,1.01020407081346,1.0012184664780586
615,1.0084653459478956,1.006826402844104,1.0107720530639108,1.0012184664780586
620,1.0086596628464723,1.0068907808650132,1.0106300192136077,1.0012184664780586
625,1.0089317505718602,1.0071191668133885,1.0150217812383446,1.0012184664780586
630,1.00918413728134,1.0073221293321615,1.0150217812383446,1.0012184664780586
635,1.00947706894481,1.0074080775425347,1.0111164944338,1.0012184664780586
640,1.0072016875903735,1.0050012323860622,1.00836672697931,1.0012184664780586
645,1.0087975724981992,1.006191468217641,1.0091893470206919,1.0012184664780586
650,1.0091100192256626,1.0065120554756952,1.01000252891267,1.0012184664780586
655,1.0061094992569841,1.006170809253297,1.007434495285083,1.0012184664780586
660,1.0049200961915163,1.0050176729751443,1.006442640978325,1.0012184664780586
665,1.0050453251755063,1.0051221161114443,1.006442640978325,1.0012184664780586
670,1.0051354642071026,1.005007385609212,1.0060486674538514,1.0012184664780586
675,1.004041331170898,1.0045784637148432,1.0060486674538514,1.0012184664780586
680,1.004609068146445,1.0050536881801297,1.0060486674538514,1.0012184664780586
685,1.0043850580972629,1.0048250042100806,1.0060486674538514,1.0012184664780586
690,1.004007637256702,1.0047354345219197,1.0060486674538514,1.0012184664780586
695,1.0048983215535088,1.0067948537416085,1.007039172637999,1.0012184664780586
700,1.0050887146134877,1.00692916747218,1.0056967081142074,1.0012184664780586
705,1.0050454057832792,1.0068033358539974,1.0063534315434275,1.0012184664780586
710,1.0085513681216447,1.0098321104378563,1.0091840377612735,1.0012184664780586
715,1.006527269068948,1.0074774796705466,1.005468556466104,1.0012184664780586
720,1.0082358353208791,1.0083826859771197,1.0078363799192163,1.0012184664780586
725,1.006147577098958,1.0063609948138563,1.0058702229705423,1.0012184664780586
730,1.006988341760024,1.0073583785379019,1.0068758370818138,1.0012184664780586
735,1.0049163927030875,1.0071642800271752,1.0049331317385166,1.0012184664780586
740,1.0047565904733127,1.0071420494989416,1.0053446771897736,1.0012184664780586
745,0.9965404728951218,1.0014995260913002,1.0024611841061104,1.0012184664780586
750,0.9977605408336927,1.0025370300700165,1.0041461290864064,1.0012184664780586
755,0.9979743001730398,1.0026852819832337,1.0042886376178635,1.0012184664780586
760,1.0007228730017297,1.0047529241952604,1.0059681549229027,1.0012184664780586
765,0.9986492374759987,1.0020301786220562,1.0049348554628643,1.0012184664780586
770,0.9977235625925651,1.0014432784321734,1.0044773570915657,1.0012184664780586
775,0.998288357139375,1.000395254567295,1.0050703254167173,1.0012184664780586
780,0.9982218418430702,1.0002334255769094,1.0052828769614461,1.0012184664780586
785,0.996583506016619,1.0013485823053239,1.0031434083718145,1.0012184664780586
790,0.9967407620245268,1.0015597535391025,1.003040867768812,1.0012184664780586
795,0.996564680259829,1.0014546220836638,1.0020221442214867,1.0012184664780586
800,1.0174384425270306,1.01313688120895,1.0033569536299616,1.0012184664780586
805,1.0136865819527492,1.0083593680993506,0.9996554187319197,1.0012184664780586
810,1.015326322397731,1.0102119760983008,1.0018055701277842,1.0012184664780586
815,1.0150306556514208,1.009798630568315,1.000966049548538,1.0012184664780586
820,1.0144418838168976,1.0094140900897588,1.000966049548538,1.0012184664780586
825,1.0145254938267496,1.009348452507617,1.0009438497393102,1.0012184664780586
830,1.0137985274156731,1.0091211370772926,1.0009438497393102,1.0012184664780586
835,1.0131133875117326,1.0086987435595336,1.0009438497393102,1.0012184664780586
840,1.012414245545187,1.007875131343946,1.0008909197644151,1.0012184664780586
845,1.0131933905788029,1.0103079856357808,1.0032879793284903,1.0012184664780586
850,1.0101908677966702,1.0063638861895978,1.000864625120465,1.0012184664780586
855,1.0101642661703218,1.0063684951106187,1.0014113652459598,1.0012184664780586
860,1.0096967878725547,1.006340925735865,1.0017619020558886,1.0012184664780586
865,1.0096490861545526,1.0062953844694764,1.0009847847958657,1.0012184664780586
870,1.0100842392487275,1.0068110604032938,1.001761033732751,1.0012184664780586
875,1.0096737701229932,1.00706635188452,1.0016980822564063,1.0012184664780586
880,1.0103268332521564,1.0072708470122447,1.0015785393586965,1.0012184664780586
885,1.0117066241117096,1.007810252123563,1.001661380703751,1.0012184664780586
890,1.012535119861648,1.0085261165904178,1.0026575810950378,1.0012184664780586
895,1.015247593795483,1.0112032273569524,1.0055452470225923,1.0012184664780586
900,1.010921250220894,1.0096028773840084,1.0017278061139823,1.0012184664780586
905,1.0103069033609713,1.0089696574695088,1.0047217518870815,1.0012184664780586
910,1.0116360667210462,1.0087466386610975,1.0057599095947565,1.0012184664780586
915,1.0110635450461172,1.0085287276993151,1.0053688769108449,1.0012184664780586
920,1.0102672097904524,1.0083475114256633,1.005258091233568,1.0012184664780586
925,1.0088736587211902,1.0079442576171012,1.0043099510492837,1.0012184664780586
930,1.0084571942889942,1.0076539478611746,1.0044890457484443,1.0012184664780586
935,1.01445943377704,1.0073456455424536,1.0127701652021033,1.0012184664780586
940,1.016425703956328,1.0079599970862618,1.01460010270125,1.0012184664780586
945,1.0053876273438969,1.0047076239337507,1.00594591222716,1.0012184664780586
950,1.0053291933579742,1.0046832029686181,1.00594591222716,1.0012184664780586
955,1.0051720024917161,1.0061430842549473,1.00594591222716,1.0012184664780586
960,1.0050545445193408,1.0057410780608846,1.006001160624157,1.0012184664780586
965,1.0061524876196528,1.0058790086579352,1.0066179851532842,1.0012184664780586
970,1.0056423276307467,1.0059179611066782,1.0056083680091508,1.0012184664780586
