,r_AA,r_CAA,r_AA_mean_portfolio,r_equal_weights_portfolio
875,0.9953504050558348,1.0074380267485044,1.000704639316804,1.0012184664780586
880,1.007626615003707,1.0190626556064004,1.0129572481962437,1.0012184664780586
885,1.0151250343717757,1.0214793407608087,1.0200867900641566,1.0012184664780586
890,1.0151384972365756,1.0206507567146301,1.0183399546939,1.0012184664780586
895,1.0090552191297817,1.0148994991805096,1.0154179722271817,1.0012184664780586
900,1.0124025105647834,1.0140256475232308,1.015893536222542,1.0012184664780586
905,1.0041529326674403,1.007192079862304,1.0124918605838866,1.0012184664780586
910,1.0132648664963313,1.0113975144621736,1.0132126014942253,1.0012184664780586
915,1.0204962846839276,1.0177402107047209,1.017940197656169,1.0012184664780586
920,1.0188131535342764,1.0163745055076607,1.013718052014666,1.0012184664780586
925,1.0223657479450645,1.0172701967946696,1.0188196060248669,1.0012184664780586
930,1.0060273065967777,1.0032936898010532,1.0023255622463327,1.0012184664780586
935,1.009360977176226,1.0051554141030736,1.0067219654025936,1.0012184664780586
940,1.0119837477049054,1.0087955731667606,1.0069088702183013,1.0012184664780586
945,1.0173065475099035,1.014320909425747,1.012075636245322,1.0012184664780586
950,1.0198207810765392,1.0162886149824866,1.0146434394871562,1.0012184664780586
955,1.0202142909271334,1.019580980678073,1.0152403402482733,1.0012184664780586
960,1.0203516310207943,1.0197937770124004,1.014610763624036,1.0012184664780586
965,1.026143047944831,1.0249301368032506,1.0205404725405332,1.0012184664780586
970,1.0256991987372344,1.0242686212643726,1.0199877647274151,1.0012184664780586
975,1.0179529840235708,1.0195083812694266,1.0128108704463148,1.0012184664780586
980,1.0218513138941505,1.0227079373845478,1.0164377485973188,1.0012184664780586
985,1.0306539109734008,1.022847716792221,1.0241739441161757,1.0012184664780586
990,1.0365625330181676,1.0283302115483282,1.0299027923958273,1.0012184664780586
995,1.0357501260831623,1.0281704116523238,1.0267765413999976,1.0012184664780586
1000,1.0021529251974248,0.9977532885574915,1.0046945143999748,1.0012184664780586
1005,1.0021276874471914,0.9977200092782735,1.0046945143999748,1.0012184664780586
1010,1.0021014630533862,0.9976860860410971,1.0046945143999748,1.0012184664780586
1015,1.0020742658349222,0.9976515271040475,1.004817405509807,1.0012184664780586
1020,1.00204611593248,0.9976163478339067,1.004817405509807,1.0012184664780586
1025,1.0020170581153531,0.9975805778415614,1.004817405509807,1.0012184664780586
1030,1.001987145674351,0.9975442583473099,1.004817405509807,1.0012184664780586
1035,1.001956452039844,0.9975074485234295,1.004817405509807,1.0012184664780586
1040,1.0019250765536944,0.9974702309808051,1.004817405509807,1.0012184664780586
1045,1.0018931520728591,0.9974327190242637,1.004817405509807,1.0012184664780586
1050,1.001860855073013,0.997395066325223,1.004817405509807,1.0012184664780586
1055,1.0018284192033091,0.9973574799380833,1.004817405509807,1.0012184664780586
1060,1.001796153669234,0.9973202380011714,1.004817405509807,1.0012184664780586
1065,1.001764468467887,0.9972837140979485,1.004817405509807,1.0012184664780586
1070,1.001733909509681,0.9972484112417666,1.004817405509807,1.0012184664780586
1075,1.0017052082707065,0.9972150100267498,1.004817405509807,1.0012184664780586
1080,1.0016793532600765,0.997184438075555,1.004817405509807,1.0012184664780586
1085,1.0016576950518654,0.9971579722990178,1.004817405509807,1.0012184664780586
1090,1.0016421044740464,0.9971373931804207,1.004817405509807,1.0012184664780586
1095,0.9989305211472633,0.9967383528847329,1.0018167916728502,1.0012184664780586
1100,0.9989361198953796,0.9967382472843562,1.001961773090095,1.0012184664780586
1105,0.9989597898468178,0.9967556293252585,1.001961773090095,1.0012184664780586
1110,0.9990101346198632,0.9967988658415076,1.001961773090095,1.0012184664780586
1115,0.9991010447724356,0.9968815088044076,1.001961773090095,1.0012184664780586
1120,0.999256707073769,0.9970272135735716,1.001961773090095,1.0012184664780586
1125,0.9995250049603628,0.9972828765670725,1.0013712244488147,1.0012184664780586
1130,0.9968092375625224,0.9978814566932513,0.9889704988837793,1.0012184664780586
1135,0.9968286402768084,0.9978920076825049,0.9889704988837793,1.0012184664780586
1140,0.9968517519787596,0.9979034071047297,0.9889704988837793,1.0012184664780586
1145,0.9968811611990996,0.9979150290978197,0.9885388454266567,1.0012184664780586
1150,0.9969207869828547,0.997927933618847,0.9885388454266567,1.0012184664780586
1155,0.9969792940106853,0.9979444954111472,0.9885388454266567,1.0012184664780586
1160,0.9970811926309368,0.997969159939172,0.9885388454266567,1.0012184664780586
1165,0.9973262681978827,0.9980194954648026,0.9885388454266567,1.0012184664780586
1170,0.9979321157977129,0.9981312631262783,0.9957760689960469,1.0012184664780586
1175,0.9979426729346232,0.9981393723502864,0.9957760689960469,1.0012184664780586
1180,0.9986256356828953,0.9984491634745246,0.9964471595718148,1.0012184664780586
1185,0.9986358968803847,0.9984575484577635,0.9964471595718148,1.0012184664780586
1190,0.9986457930886706,0.9984661017330076,0.9966820674141961,1.0012184664780586
1195,0.9986553619578618,0.9984748216299556,0.9966820674141961,1.0012184664780586
1200,0.9986647788361382,0.9984836893453365,0.9966820674141961,1.0012184664780586
1205,0.9986740451171522,0.9984927084268952,0.9966820674141961,1.0012184664780586
1210,0.9986831622096792,0.9985018826550442,0.9966820674141961,1.0012184664780586
1215,0.9986921315372366,0.9985112160543432,0.9966820674141961,1.0012184664780586
1220,0.9987009545380003,0.9985207129053234,0.9966820674141961,1.0012184664780586
1225,0.9987096326653059,0.998530377756846,0.9966820674141961,1.0012184664780586
1230,0.9987181673877045,0.9985402154386998,0.9966820674141961,1.0012184664780586
1235,0.998726560189931,0.9985502310748563,0.9966820674141961,1.0012184664780586
1240,0.9987348125735881,0.9985604300971375,0.9966820674141961,1.0012184664780586
1245,0.9987429260583331,0.9985708182592924,0.9966820674141961,1.0012184664780586
1250,0.9987509021830936,0.998581401651911,0.9966820674141961,1.0012184664780586
1255,0.9987587425075957,0.998592186717451,0.9966820674141961,1.0012184664780586
1260,0.9987664486139955,0.9986031802663488,0.9958391627699402,1.0012184664780586
1265,0.9987740221087502,0.9986143894935484,0.9958391627699402,1.0012184664780586
1270,0.9987814646246947,0.9986258219956786,0.9958391627699402,1.0012184664780586
1275,0.9987887778232052,0.9986374857891056,0.9958391627699402,1.0012184664780586
1280,0.998795963396685,0.9986493893288282,0.9958391627699402,1.0012184664780586
1285,0.9988030230711049,0.998661541528114,0.9958391627699402,1.0012184664780586
1290,0.9988099586088394,0.9986739517790741,0.9958391627699402,1.0012184664780586
1295,0.9988167718117416,0.998686629974447,0.9958391627699402,1.0012184664780586
1300,0.9988234645242399,0.9986995865302739,0.9958391627699402,1.0012184664780586
1305,0.9996747965090228,0.9988534729632853,0.9967076742668176,1.0012184664780586
1310,0.9996814054358334,0.9988671221028934,0.9967076742668176,1.0012184664780586
1315,1.0013506783432204,0.9990884620601554,0.9983655012294046,1.0012184664780586
1320,1.0013570570651167,0.999102752570283,0.9978362952592572,1.0012184664780586
1325,1.0013633138924456,0.9991173777358262,0.9978362952592572,1.0012184664780586
1330,1.001369294585539,0.9991323501557946,0.9978227074051769,1.0012184664780586
1335,1.0013747121492682,0.9991476856992692,0.9978227074051769,1.0012184664780586
1340,1.0013800249819351,0.9991633922852914,0.9978227074051769,1.0012184664780586
1345,1.001385231908865,0.9991794826411581,0.9978227074051769,1.0012184664780586
1350,1.001390331694013,0.9991959701752448,0.9978227074051769,1.0012184664780586
1355,1.001395323050329,0.9992128690225263,0.9978227074051769,1.0012184664780586
1360,1.0014002046535442,0.9992301940934233,0.9978227074051769,1.0012184664780586
1365,1.0014049751600402,0.9992479611262831,0.9978227074051769,1.0012184664780586
1370,1.0014096332301516,0.9992661867437719,0.9978227074051769,1.0012184664780586
1375,1.0014141775582155,0.9992848885131932,0.9978227074051769,1.0012184664780586
1380,1.0014186069116555,0.9993040850109728,0.9978227074051769,1.0012184664780586
1385,1.0014228411215729,0.9993223582276926,0.99814609130633,1.0012184664780586
1390,1.0014268525301868,0.999339183904002,0.9996265373818616,1.0012184664780586
1395,1.0014307405585507,0.9993564353480764,0.9996265373818616,1.0012184664780586
1400,1.001434500054168,0.9993741288251509,0.9996265373818616,1.0012184664780586
1405,1.0014381253068987,0.9993922815490878,0.9996265373818616,1.0012184664780586
1410,1.0014416100207582,0.99941091176033,0.9996265373818616,1.0012184664780586
1415,1.001444947298725,0.999430038811161,0.998793446100179,1.0012184664780586
1420,1.0014481296506605,0.9994496832589379,0.998793446100179,1.0012184664780586
1425,1.0014511490391176,0.9994698669663442,0.998793446100179,1.0012184664780586
1430,1.0014539969863643,0.999490613207269,0.998793446100179,1.0012184664780586
1435,1.0014566647780583,0.9995119467750594,0.998793446100179,1.0012184664780586
1440,1.001459143819892,0.9995338940864436,0.998793446100179,1.0012184664780586
1445,1.0014614262361135,0.9995564832691944,0.998793446100179,1.0012184664780586
1450,1.0014635058524681,0.9995797442126644,0.998793446100179,1.0012184664780586
1455,1.0014653797971254,0.9996037085428429,0.998793446100179,1.0012184664780586
1460,1.0014670511103199,0.9996284094558027,0.998793446100179,1.0012184664780586
1465,1.0014685330315674,0.9996538812904089,0.998793446100179,1.0012184664780586
1470,1.0014691831505287,0.9996800196383068,0.9991643864550999,1.0012184664780586
1475,1.0014693501006116,0.9997069166898814,0.9992162067290602,1.0012184664780586
1480,1.001469532326518,0.9997346805761299,0.9992162067290602,1.0012184664780586
1485,1.0014699295134704,0.9997633276847706,0.9992162067290602,1.0012184664780586
1490,1.00147090602141,0.999792849629223,0.9992162067290602,1.0012184664780586
1495,1.0014731448482181,0.9998231861130682,0.9992162067290602,1.0012184664780586
1500,0.9991093531631614,0.9981679004483767,1.001875291544966,1.0012184664780586
